Place_id,Title,Description,Category,Distance (Km.),Rating,Expense (Per Head in Rs.),n_days,Boarding_pt
TD-32,Sri Digambar Jain Lal Temple / Lal Mandir,"from New Delhi Railway Station, The Iron Pillar is standing at the center of the Quwwat-ul-Mosque in the Qutub Complex.The Iron Pillar dates back to around 4th century, which was erected for honouring Lord Vishnu and in remembrance of Chandragupta II Vikramaditya (375-413). Based on inscriptions and archaeological evidence, the Iron Pillar of Delhi was originally located in Udayagiri near Vidisha in Madhya Pradesh. It was brought to its current location in 1233 AD by Shams-ud-din Iltutmish during his invasion of Malwa. It was erected as a flag pole and it is still a mystery that how this pillar moved to the present location in Qutub Minar. The pillar also highlights ancient India's achievements in metallurgy. This pillar is about 7.3 m tall and is made of 98% wrought iron, which has not rusted or decomposed for more than 1600 years. The decorative bell at the top end of the Iron Pillar presents a marvelous design. The next part of the structure is the .....
", Heritage,28,4.8,1021,2, New Delhi
TD-33,Mughal Garden,"rom New Delhi Railway Station and 3 km from Hazrat Nizamuddin Station, Isa Khan's Tomb is situated to the south of Bu Halima's Garden in the Humayun's Tomb Complex.The tomb of Isa Khan was built during his lifetime between 1547 and 1548. Isa Khan Naizi (1453 - 1548) was a nobleman in the courts of Sher Shah Suri and his son Islam Shah Suri. Coming from an Afghan origin, Isa Khan also served as a noble man in the courts of Ibrahim Lodi.The octagonal tomb of Isa Khan is located at the centre of an octagonal complex and is surrounded by a beautiful garden. It is believed that Isa Khan's tomb influenced the architecture of Humayun's Tomb. The tomb is surrounded by a wide verandah, approachable by a flight of stairs. Each of the eight sides consists of triple arched entrances, decorated with blue, yellow and green glazed tiles. Each corner of the octagon is marked with slender tapering pillars rising above the roof and giving it a minaret like appearance. .....
", Heritage,6,4.81,1100,2,rom New Delhi R
TD-34,Iron Pillar,"rom New Delhi Railway Station and 2 km from Hazrat Nizamuddin Railway Station, Chausath Khamba is located in Nizamuddin area. Chausath Khamba is a heritage building situated in the Nizamuddin complex. The Aga Khan Trust had designed the Chausath Khamba.Chausath Khamba, also known as Chaunsath Khamba is an ancient tomb which was constructed by Mirza Aziz Koka, the son of Atgah Khan, during the period from 1623 to 1624. It was built as a mausoleum for himself, at the time of Mughal Emperor Jahangir. Mirza Aziz Koka had served several times as Jahangir's Governor of Gujarat before he died in Gujarat. The name Chausath Khamba means 64 pillars in Urdu and Hindi.Chausath Khamba was originally a hall, which was built in the Mughal architectural style. The hall was later converted into a tomb. It is a square structure constructed entirely of white marble. This tomb consists of 64 columns that support 25 bays. Each bay is supported by a reversed dome. The monument .....
", Heritage,31,4.34,701,1,rom New Delhi R
TD-35,," from New Delhi Railway Station and 2 km from Hazrat Nizamuddin Station, Barakhamba is a 14th century tomb located on the eastern end of Lodi Road near the Sabz Burj and is protected by the Archaeological Survey of India. It is located in the Nizamuddin heritage area at the entrance road to the Nizamuddin Dargah.Barakhamba, also known as Barakhamba Monument is an ancient tomb belonging to the Lodi period. The name of the monument, Barakhamba, literally means twelve pillars in Hindi and Urdu languages. This name has also been used for a modern metro road, called Barakhamba road, located at the heart of the city in Connaught Place. Barakhamba monument is a tomb of an unknown nobleman from Lodi period. It has no doors or lattices and is open on all four sides. The tomb has twelve pillars and has three arched openings on each face. The passage, laid around the central chamber, has four domed sections at each corner.The partially demolished remains .....
", Heritage,24,3.97,679,1, from New Delhi
TD-1,Calangute Beach,"from Panjim Kadamba Bus Stand, 10 km from Mapusa and 41 km from Vasco Da Gama Railway Station, Calangute Beach is the largest Beach in North Goa and one of the best tourist Places to visit in Goa. The beach is often represented in promotion of Goa Tourism. Calangute Beach is another popular attraction not to miss in a Goa tour packages.Calangute is also called the 'Queen of beaches' in Goa and among the best beaches in Goa. As stories go on, hippies had discovered this beach during the 60's so is it famous since then. Calangute along with Candolim, Baga and Anjuna form part of stretch of beach extending from just outside Panaji city to Fort Aguada. Calangute Beach is a 4 mile long beach that lies between Baga and Candolim beach. It is also among the top beaches of Goa.The beach is wide with soft sand but the sea is rough. .....
", Beach,33,4.99,1196,1, Panjim Kad
TD-2,Baga Beach,"from Panjim Kadamba Bus Stand, 10 km from Mapusa and 41 km from Vasco Da Gama Railway Station, Calangute Beach is the largest Beach in North Goa and one of the best tourist Places to visit in Goa. The beach is often represented in promotion of Goa Tourism. Calangute Beach is another popular attraction not to miss in a Goa tour packages.Calangute is also called the 'Queen of beaches' in Goa and among the best beaches in Goa. As stories go on, hippies had discovered this beach during the 60's so is it famous since then. Calangute along with Candolim, Baga and Anjuna form part of stretch of beach extending from just outside Panaji city to Fort Aguada. Calangute Beach is a 4 mile long beach that lies between Baga and Candolim beach. It is also among the top beaches of Goa.The beach is wide with soft sand but the sea is rough. .....
", Beach,19,3.89,867,2, Panjim Kad
TD-3,Basilica Of Bom Jesus,"from Panjim Kadamba Bus stand, Baga beach is located in North Goa. This beach is bordered by Calangute Beach to its south and Anjuna Beach to its north. Baga Beach starts right where Calangute ends. Named after the Baga Creek that merges into the Arabian Sea on the northern part of the beach, this is one of the most popular among Goa beaches. Baga Beach is famous for its beach shacks and the delicious sea food that is offered there. The night life at Baga is even more exciting than its days. Baga Beach is the home to some of the hottest night clubs like Tito's and Mambos which are always crowded with the dance freaks. Mackie's Saturday Night Bazaar offers amazing buys for the shopper. Baga Beach is a popular tourist attraction of Goa. This beach is entertaining from sunrise to sunset. As the sun sets down, party mode is switched-on around this beach. A former hippie hideaway, .....
", Beach,32,4.9,1054,2, Panjim Kad
TD-4,Aguada Fort,"rom Panjim Kadamba Bus Stand and 27 km from Vasco Da Gama Railway Station, the famous Bom Jesus Basilica is part of UNESCO World Heritage Site (Churches & Convents of Goa). It is also called St. Francis Xavier's Tomb. It is one of the top attractions you must include in Goa packages and one of the major heritage sites in Goa state. The church is often represented in promotion of Goa Tourism.The Basilica of Bom Jesus is dedicated to St. Francis Xavier. The Construction of the church began in 1594 and completed in May 1605. The church is called 'Bom Jesus' meaning 'good Jesus' or 'infant Jesus'. This church is the first Minor Basilica in India and is regarded as one of the best examples of baroque architecture.The imposing facade built out of black granite in an exquisite combination of the Doric, Corinthian and composite styles, is remarkable for its simplicity. .....
", Heritage,24,4.25,1008,2,rom Panjim Kada
TD-5,Vagator Beach,"from Panjim Kadamba Bus Stand, 4 km from Candolim and 49 km from Margao Railway Station, the grand Fort of Aguada was constructed to prevent the entry of ships into the River Mandovi thus protecting old Goa from the attacks of Dutch and Marathas. Aguda Fort is one of the prime Goa tourist places and one of the major heritage sites in Goa state. Aguada Fort is one of the top attractions you must include in Goa packages.The Aguada Fort was built by the Portuguese colonial rulers on the beach south of Candolim at the shore of the Mandovi River in 1612. A freshwater spring within the fort provided water supply to the ships that used to stop by. This is how the fort got its name 'Aguada' meaning Water. The heart of the fort was protected by two hundred cannons and a deep dry moat, which one still has to cross to get inside.A central jail and a lighthouse built during .....
", Heritage,25,4.86,885,1, Panjim Kad
TD-6,Shri Mangueshi Temple / Mangeshi Temple,"from Panjim Kadamba Bus Stand, 46 km from Vasco Da Gama Railway Station and 13 km from Mapusa, Vagator Beach is situated in North Goa, near Chapora Fort. It is among the top places to visit in Goa.Vagator Beach is a part of a 30 km stretch of beach coastline along the west coast of Goa by the Arabian Sea that begins at Fort Aguada and ending at Chapora Beach and Fort. It is a bay between the rocky headlands and one of the Goa best beaches. It is covered with soft white sand, dotted by coconut trees and huge black rocks. The sea at Vagator turns from aquamarine to emerald green with the movement of the sun.Vagator Beach is divided into Big Vagator or North Vagator, Middle Vagator (Tel Aviv beach) and Little Vagator (Ozran) by a few rocks. To reach the beach one has to climb down a hill. The Big Vagator Beach is a long white sandy .....
", Beach,7,4.45,1357,1, Panjim Kad
TD-7,Colva Beach,"from Panjim Kadamba Bus Stand, 46 km from Vasco Da Gama Railway Station and 13 km from Mapusa, Vagator Beach is situated in North Goa, near Chapora Fort. It is among the top places to visit in Goa.Vagator Beach is a part of a 30 km stretch of beach coastline along the west coast of Goa by the Arabian Sea that begins at Fort Aguada and ending at Chapora Beach and Fort. It is a bay between the rocky headlands and one of the Goa best beaches. It is covered with soft white sand, dotted by coconut trees and huge black rocks. The sea at Vagator turns from aquamarine to emerald green with the movement of the sun.Vagator Beach is divided into Big Vagator or North Vagator, Middle Vagator (Tel Aviv beach) and Little Vagator (Ozran) by a few rocks. To reach the beach one has to climb down a hill. The Big Vagator Beach is a long white sandy .....
", Beach,14,4.35,1301,1, Panjim Kad
TD-8,Se Cathedral,"from Panjim Kadamba Bus Stand, 37 km from Vasco Da Gama Railway Station and 34 km from Mapusa, Shri Mangueshi Temple is situated in North Goa. It is of the must visit Goa tourist places and a major pilgrimage site of Goa state.Shri Mangeshi temple is located on a hillock at Mangeshi Village in Priol, Ponda Taluka. Shri Mangeshi Temple is one of the largest, wealthiest and most popular Hindu shrines in Goa. Mythology says that Lord Shiva came to Goa after having lost everything in a game of dice against his wife Parvati. When Parvati came looking for him, he disguised himself as a tiger and frightened her. In a state of shock, Parvati uttered the words ''Trahi Mam Grisha'', which means ''O Lord of the Mountains, save me''. Shiva then reverted into his normal form and returned with her. The words, ''Mam Grisha'' came to be associated with this story and Shiva came to be known as 'Manguesh'. The place where this tale occurred .....
", Heritage,34,4.26,911,1, Panjim Kad
TD-9,Reis Mogos Fort,"from Panjim Kadamba Bus Stand, 8 km from Margao Railway Station and 25 km from Vasco Railway Station, Colva Beach is located in South Goa. It is one of the prime Places to visit in Goa state and among the best beaches in Goa.Colva Beach is the oldest, largest and the most spectacular beaches of South Goa. The beach consists of about 25 km of the fine powdered white sand and is bounded along its coast by coconut palms that stretch from Bogmalo in the north to Cabo de Rama in the south along south Goa's coastline. Colva is one of the top beaches in Goa.In the colonial days it used to be the retreat for Margao's high society. Today the area that is reminiscent of the luxurious lifestyle of the aristocratic class has the beautiful houses and villas that dot the village. The main beach .....
", Beach,31,3.93,1184,2, Panjim Kad
TD-10,River Cruise - Mandovi River,"rom Panjim Kadamba Bus Stand, 27 km from Vasco Da Gama Railway Station and 23 km from Mapusa, Se Cathedral is considered to be one of the largest churches in Asia, situated in Old Goa, opposite to Basilica of Bom Jesus. The beautiful Se Cathedral is one of the top places to visit in Goa. This place is part of UNESCO World Heritage Site (Churches & Convents of Goa).The Se Cathedral is dedicated to St. Catherine. It is also known to be the oldest and the most celebrated religious buildings in Goa and has the prestige of being the seat of Archdiocese of Goa. According to history, Alfonso Albuquerque in 1510 defeated the Muslim army on the feast day of St. Catherine of Alexandria and took possession of Goa. The construction of this imposing church began in 1562 during the reign of King Dom Sebastiao and substantially completed by 1619. The main altars however were not finished until .....
", Heritage,34,3.79,930,1,rom Panjim Kada
TD-11,Dudhsagar Waterfalls,"rom Panjim Kadamba Bus Stand, 34 km from Vasco Da Gama Railway Station and 15 km from Mapusa, Reis Magos Fort is located on the northern bank of the River Mandovi across to the city of Panaji in North Goa. This Fort is one of the prime Goa Tourist Places and one of the major heritage sites in Goa state.This Fort was built by the Portuguese Viceroy Alfonso de Noronha in 1551 and was rebuilt in 1707. It was played an important role in the defense of Goa in 1739 against the Marathas. Originally it was an armed outpost built by the Adil Shah in the late 1400 and got destroyed in 1500. In the beginning the Portuguese used this Fort as a shelter for the viceroys and dignitaries who arrived from Lisbon. But gradually Portuguese realized the strategic importance of this Fort and used it to ward off Maratha armies.This Fort is quite small compared to other forts in Goa. It was used .....
", Heritage,6,4.59,1493,2,rom Panjim Kada
TD-12,Anjuna Beach,"rom Panjim Kadamba Bus Stand, 34 km from Vasco Da Gama Railway Station and 15 km from Mapusa, Reis Magos Fort is located on the northern bank of the River Mandovi across to the city of Panaji in North Goa. This Fort is one of the prime Goa Tourist Places and one of the major heritage sites in Goa state.This Fort was built by the Portuguese Viceroy Alfonso de Noronha in 1551 and was rebuilt in 1707. It was played an important role in the defense of Goa in 1739 against the Marathas. Originally it was an armed outpost built by the Adil Shah in the late 1400 and got destroyed in 1500. In the beginning the Portuguese used this Fort as a shelter for the viceroys and dignitaries who arrived from Lisbon. But gradually Portuguese realized the strategic importance of this Fort and used it to ward off Maratha armies.This Fort is quite small compared to other forts in Goa. It was used .....
", Heritage,27,4.09,1025,2,rom Panjim Kada
TD-13,Chapora Fort," Panaji Kadamba Bus Terminus, River Cruise is a memorable and must experience activity in Panaji. It is one of the top Goa places to visit. The river cruises start from Santa Monica Boat Jetty and Panaji Jetty on Mandovi river in Panaji town on Old Panaji Road. River cruise is one of the top things to do in Goa.The river cruise, especially the evening sunset cruise is a beautiful experience. Most of the cruise trips last for one hour with a ride across the Mandovi River till the Miramar Beach point. The cruise trips are usually accompanied with Goan cultural activities like Music, Dance, etc. The activities also include tourists joining the dance at end of the program. Visitors can also view Adil Shah Palace from the river, which is the first palace built in Goa by Bijapur Sultan Adil Shah. It was later occupied by Portuguese and converted into a palace. Evening time (around 6 PM) is ideal time for cruise trip .....
", Backwaters,29,4.63,1264,2, Panaji Kadamba
TD-14,Shri Shantadurga Temple - Kavlem,"from Panjim Kadamba Bus Stand, 50 km from Margao Railway Station and 10 km from Kulem, Dudhsagar Falls is the largest and highest fall of Goa. It is one of the must visit Goa tourist places and is often represented in promotion of Goa Tourism. Dudhsagar Falls is another popular attraction not to miss in a Goa tour packages.Dudhsagar falls is a four tiered waterfall located on the Mandovi River in Goa. This waterfall is amongst India's tallest waterfalls with a height of 310 m (1017 feet) and an average width of 30 m (100 feet) at it's peak. This falls is located inside the Bhagwan Mahavir Sanctuary, at the border between Karnataka and Goa states.Dudhsagar literally means a Sea of Milk in the local Konkani language and gets its name as it appears like an overflowing sea of milk. It is a four tiered waterfall with different .....
", Waterfall,32,4.19,1091,1, Panjim Kad
TD-15,St. Augustine Tower / Church Of St. Augustin,"from Panjim Kadamba Bus Stand and 11 km from Mapusa, Anjuna Beach is situated in Bardez Taluka of North Goa. This beach is located north of Baga and Calangute, and close to the South of Vagator and Chapora. The white sands of the beach and the red laterite rocks create a unique arrangement. It is one of the best beaches in Goa.Anjuna beach is famous for its stunning natural beauty with coconut trees and soft powered white sands. Anjuna beach is a favorite haunt of the hippies who used to organize the famous rave beach parties in the late 1950s to mid 1960s. The moon light rave parties are well known all over Goa and the world, and attract foreign travellers as well as domestic tourists, especially during the time of New Year and Christmas.The beach is adjacent to Chapora fort. The 'Albuquerque mansion' located nearby is another attraction. The Anjuna flea market on every .....
", Beach,20,4.45,1037,2, Panjim Kad
TD-16,Shri Mahalaxmi Temple - Bandora,"from Panjim Kadamba Bus Stand, 46 km from Vasco Da Gama Railway Station and 11 km from Mapusa, The Chapora Fort is situated in North Goa. It is one of the top tourist places in Goa.Built in red laterite stones, the fort has steep slopes on all the sides and stands on an area which has irregular outer plan. This massive fort was constructed by the king of Bijapur, Adil Shah. This is one reason why it has been named Shahpura, which means the 'town of Shah'. The Chapora Fort is one of the prime attractions on Goa. The fort was built in order to keep a watch on Hindu raiders who wanted to set up their territory in Goa. The fort was destroyed after the rule of Adil Shah and was rebuilt by the Portuguese in 1617, on the site of an earlier Muslim structure. The Portuguese troops surrendered to the Maratha ruler Sambhaji in 1684 but the locals were not too pleased with this situation and hence Marathas were forced to .....
", Heritage,13,3.72,1382,2, Panjim Kad
TD-17,Palolem Beach,"from Panjim Kadamba Bus Stand, 46 km from Vasco Da Gama Railway Station and 11 km from Mapusa, The Chapora Fort is situated in North Goa. It is one of the top tourist places in Goa.Built in red laterite stones, the fort has steep slopes on all the sides and stands on an area which has irregular outer plan. This massive fort was constructed by the king of Bijapur, Adil Shah. This is one reason why it has been named Shahpura, which means the 'town of Shah'. The Chapora Fort is one of the prime attractions on Goa. The fort was built in order to keep a watch on Hindu raiders who wanted to set up their territory in Goa. The fort was destroyed after the rule of Adil Shah and was rebuilt by the Portuguese in 1617, on the site of an earlier Muslim structure. The Portuguese troops surrendered to the Maratha ruler Sambhaji in 1684 but the locals were not too pleased with this situation and hence Marathas were forced to .....
", Heritage,13,4.84,820,1, Panjim Kad
TD-18,Varca Beach,"from Panjim Kadamba Bus Stand, 34 km from Vasco Da Gama Railway Station and 20 km from Margao Railway Station, Shri Shantadurga Temple is situated in North Goa.Shri Shantadurga Temple is a large temple located at the foothill of Kavlem village in Ponda Taluka. This temple is considered as one of the most important and the biggest temple in Goa. This temple is dedicated to Goddess Shantadurga the Goddess of Peace. The deity is also called 'Santeri' informally. According to the legend, a fierce battle was made between Shiva and Vishnu that Lord Brahma prayed to Parvati to intervene, which she did in the form of Shantadurga. Shantadurga placed Vishnu on her right hand and Shiva on her left hand and settled the fight. The deity of Shantadurga is shown as holding two serpents one in each hand representing Vishnu and Shiva. This avatar of Shree Jagdamba Devi which had come to make peace between Shree Vishnu and Shree Shiva came to be known as Shree Shantadurga Devi.The .....
", Heritage,25,4.49,1071,2, Panjim Kad
TD-19,Vainguinim Beach,"rom Panjim Kadamba Bus Stand, 27 km from Vasco Da Gama Railway Station and 23 km from Mapusa, Church and Monastery of Augustin is situated in Old Goa. It is one of the prime Goa tourist places. This place is part of UNESCO World Heritage Site (Churches & Convents of Goa).The Church and Monastery of St Augustine were built in 1572 by 12 Augustines when they arrived in the city of Goa. The construction of the church was completed in 1602 AD. They also built a convent besides the church. A ban was imposed by the Portuguese government against the Augustines. The church and the convent thereafter were deserted.The ruins of 46 m high Bell Tower without the bell can be seen from some distance and attract visitors. The four storied arched belfry tower built of laterite of the church facing east. This tower is one of the four towers of St. Augustine Church. The Church had eight richly adorned chapels and four altars and .....
", Heritage,15,4.86,1378,2,rom Panjim Kada
TD-20,Velsao Beach,"from Panjim Kadamba Bus Stand, 37 km from Vasco Da Gama Railway Station and 22 km from Margao Railway Station, Shri Mahalaxmi Temple is situated in North Goa. It is one of the most visited places in Goa and an important pilgrimage site for Hindus.Shri Mahalaxmi Temple is situated in the village of Bandora or Bandivade about 4 km from Ponda. This Temple is dedicated to Lord Vishnu's consort Mahalaxmi. The temple is considered as the abode of the original Goddess of the Shakti cult and its unique feature is that the Devi wears linga on her head. The idol of Mahalaxmi with four arms holding a sickle, a club, a dagger and a vessel containing Prasad and flowers, has a close resemblance to that of Mahalaxmi idol at Kolhapur. Besides the main black granite stone idol, there was another idol of the Devi made of panchloha. The Sabhamandap has a gallery of 18 images, out of 24 images of emanatory aspects of Bhagavata sect., it is one of the largest galleries of wooden .....
", Heritage,34,4.46,1241,2, Panjim Kad
TD-21,Colomb Beach,"from Panjim Kadamba Bus Stand, 65 km from Vasco Da Gama Railway Station and 36 km from Margao Railway Station, Palolem Beach is one of the famous & best beaches in Goa and top tourist attraction in South Goa.Palolem Beach is also known as 'Paradise Beach'. This beach stretches between two magnificent headlands and the beach is lined with towering coconut palms. The beach is about a mile long and it provides seclusion and idyllic scenery. Palolem Beach is a crescent shape beach and one can soak in its views from the southern end till the northern end in one glimpse of the eyes. Both ends have natural jutting rocks trying to touch the sea. It has little wooded islands to the north and a village behind the beach.At the northern end of the beach there is a fresh water stream and across the stream lies a small undeveloped island that can be accessed by just swimming across .....
", Beach,28,4.33,1375,2, Panjim Kad
TD-22,Hansa Beach,"from Panjim Kadamba Bus Stand, 65 km from Vasco Da Gama Railway Station and 36 km from Margao Railway Station, Palolem Beach is one of the famous & best beaches in Goa and top tourist attraction in South Goa.Palolem Beach is also known as 'Paradise Beach'. This beach stretches between two magnificent headlands and the beach is lined with towering coconut palms. The beach is about a mile long and it provides seclusion and idyllic scenery. Palolem Beach is a crescent shape beach and one can soak in its views from the southern end till the northern end in one glimpse of the eyes. Both ends have natural jutting rocks trying to touch the sea. It has little wooded islands to the north and a village behind the beach.At the northern end of the beach there is a fresh water stream and across the stream lies a small undeveloped island that can be accessed by just swimming across .....
", Beach,21,4.7,1406,1, Panjim Kad
TD-23,Polem Beach,"from Panjim Kadamba Bus Stand, 33 km from Vasco Da Gama Railway Station and 9 km from Margao Railway Station, Varca Beach is one of the most beautiful and exotic beaches of South Goa.Varca Beach is situated about 2 km from Benaulim Beach. It is one of the cleanest beaches in Goa. This beach is marked by a number of wooden boats, belonging to the fishermen of the city. Varca Beach is the perfect place for those who want to spend time in peace. The best time to visit the Beach is from November to March. The Varca Beach in Goa is not as commercialized and crowded as other major beaches of Goa. Varca Beach offers tourists a wide choice of water sports ranging from Jet Ski, speed boat rides, water skiing, Para sailing and many more. This beach is ideal for swimming. Other major attractions of the beach comprises of the Dolphin watching trips organized on a regular basis. You can also indulge in sunbathing, yoga .....
", Beach,9,4.83,834,1, Panjim Kad
TD-24,Cabo De Rama Fort,"from Panjim Kadamba Bus Stand, 29 km from Vasco Da Gama Railway Station and 6.4 km from Bambolim Beach, Vainguinim Beach is a small beach situated in North Goa.Vainguinim Beach is one of the beautiful beaches of Goa. This beach is surrounded by palms and is known for its sparkling crystal clear waters. A large number of tourists enjoy swimming at the beach which also makes it a truly relaxing place to enjoy. Vainguinim Beach is flanked by the sea green waters of the Arabian sea on the one side and the steep cliffs of the Western Ghats on the other side, it is truly a must visit for all the tourists to Goa. Thus, over 500 bird species can be spotted near the plantation at the beach. The picturesque beach is very neat and tidy and is excellent for spending a pleasant vacation. Vainguinim Beach also offers water sporting facilities to the adventure lovers. Banana Ride, Wind Surfing, Para Sailing, Water Skiing, Water Scooter and Knee and Wake Boarding .....
", Beach,8,4.37,1251,2, Panjim Kad
TD-25,Corjuem Fort,"from Panjim Kadamba Bus Stand, 15 km from Vasco Da Gama Railway Station and 19 km from Margao Railway Station, Velsao Beach is situated in South Goa.Velsao Beach is adjoining with the Bogmalo Beach to its north and the Majorda & Colva Beach to its south. The beach is famous for its large stretches of silver soft sands and picturesque sunsets. The shoreline of the beach is dotted with numerous palm trees. The lovely long stretch of white sand is perfect for relaxation, strolling and sunbathing. Velsao Beach is amazingly gorgeous beach that stretches 20 km. Velsao Beach abounds in pristine natural beauty. The air is pure and the surroundings picturesque. The calm and quiet atmosphere of the beach lets you hear the cooing of birds very clearly.Velsao Beach offers magnificent views of the sunrise and sunset. The seashore can be absolutely empty and free from tourists. Many people also flock here to enjoy the feast of Three Kings at Our Lady of Cures .....
", Beach,32,4.88,850,2, Panjim Kad
TD-26,Mormugao Fort,"from Panjim Kadamba Bus Stand, 66 km from Vasco Da Gama Railway Station and 36 km from Margao Railway Station, Colomb Beach also known as Colom Beach is located in South Goa.Colom Beach or Colomb Beach is a small horseshoe shaped bay between the Palolem Beach and Patnem Beach. This beach is one of the isolated beaches of Goa. The Beach is covered with golden sand with some splashes of black stones. From three sides the beach is surrounded with rock formations of different peculiar shapes and sparse vegetation. The landscape is covered with palm trees. The northern end of the bay is bordered by Neptune's Point, the rocky outcrop that separates Colomb from Palolem Beach. Neptune's Point is home to the famous Silent Noise weekly headphone parties. Colomb Beach has cute and comfortable Bhakti Kutir eco-tourism complex.One of the most interesting Colomb Beach sightseeing is a special unique rock called Pandava's drum. If you throw a stone into the .....
", Beach,9,4.94,1329,2, Panjim Kad
TD-27,Fort Terekhol,"from Panjim Kadamba Bus Stand, 66 km from Vasco Da Gama Railway Station and 36 km from Margao Railway Station, Colomb Beach also known as Colom Beach is located in South Goa.Colom Beach or Colomb Beach is a small horseshoe shaped bay between the Palolem Beach and Patnem Beach. This beach is one of the isolated beaches of Goa. The Beach is covered with golden sand with some splashes of black stones. From three sides the beach is surrounded with rock formations of different peculiar shapes and sparse vegetation. The landscape is covered with palm trees. The northern end of the bay is bordered by Neptune's Point, the rocky outcrop that separates Colomb from Palolem Beach. Neptune's Point is home to the famous Silent Noise weekly headphone parties. Colomb Beach has cute and comfortable Bhakti Kutir eco-tourism complex.One of the most interesting Colomb Beach sightseeing is a special unique rock called Pandava's drum. If you throw a stone into the .....
", Beach,23,4.04,803,2, Panjim Kad
TD-28,St. Francis Of Assisi Church,"from Panjim Kadamba Bus Stand and 3 km from Vasco Da Gama Railway Station, Hansa Beach is situated in South Goa.Hansa Beach is extremely beautiful and tranquil beach. Hansa Beach is not part of commercial and public beaches of Goa. Hansa is a clean beach with pristine waters. However the beach is controlled by the Indian navy wing due to its location to close proximity to major naval installations in the area. The navy regularly cleans up the beach to ensure it remains spotless clean. Access to the beach is through the INS Hansa Naval base beside the Naval Aviation Museum.This beach is safe for swimming and is free from the flowing currents. The long stretch of the sand at the beach is best for long walks. It is believed that this beach has access of naval personnel and their families only. The Hansa Beach is not accessible to tourists or the public in general. However if the patrolling sentry is in a good mood a small portion of the beach is .....
", Beach,25,4.52,966,1, Panjim Kad
TD-29,Holy Spirit Church - Margao,"from Panjim Kadamba Bus Stand, 87 km from Vasco Railway Station and 24 km from Canacona Railway Station , Polem Beach is the southernmost beach in Goa. This is a place where South Goa beaches are ending and the Karnataka state sea coast line starts. Polem Beach is about 700 m long and is another very serene, uncrowded beach .It is a beautiful secluded beach that has stretches of white sands and rocky headlands. It is suitable for those who want to be away from the crowded areas as it is a totally isolated beach.Polem Beach is a very clean and unspoilt unlike the other commercial beaches of Goa. It is perfect for swimming and sunbathing. A good number of dolphins and white bellied fish eagles are often seen in the clear waters of the beach.Polem Beach is mainly a deserted place, so there is a huge possibility that except fishermen you won't meet anyone. But in a few shacks which you will easily find .....
", Beach,26,4.24,1053,1, Panjim Kad
TD-30,Church Of Our Lady Of The Immaculate Conception,"from Panjim Kadamba Bus Stand, 56 km from Vasco Da Gama Railway Station and 27 km from Margao Railway Station, The Cabo De Rama Fort is situated in South Goa. This is one of the prime attractions in South Goa and also an ideal Goa sightseeing options.Cabo de Rama Fort is also known as The Cape of Rama. The fort derives its name from Rama, the hero of the epic Ramayana stayed here with his wife during their 14 years of exile. The Fort was first occupied by Hindu rulers who spread their empire all over India. The cape is crowned by a fort which was originally a Hindu structure and rebuilt by the Portuguese in 1763 after acquiring it from the Maratha King of Sonda. The Fort has elaborated defenses complete with a moat, gatehouse and several bastions. Many of the bastions still have large cannons lying strewn above them. The fort has a well and two springs from which cold and hot water used to emerge from two different nozzles. .....
", Heritage,24,5.0,781,2, Panjim Kad
TD-31,Chapel Of St. Catherine - Old Goa,"from Panjim Kadamba Bus Stand, 49 km from Vasco Da Gama Railway Station and 12 km from Mapusa, Corjuem Fort is a fortress situated 4 km from Aldona on the island of Corjuem in North Goa.Corjuem Fort is also known as Khorjuem Fort. It is smaller than the other forts in Goa, but it gives a good view of the surrounding river and land. According to late Father Moreno de Souza the island name originates from Khor as in khorik which means deep or lower and Zunvem which means island.The Corjuem Fort was constructed in the year 1551. The fort is a relatively small fort and is square shaped. The walls are wide and have numerous gun ports and murder holes. At each corner of the fort is a ramp like stair that leads to the ramparts. The Fort has a well and a three room living quarters. The chapel of St. Anthony was earlier known to have been in the Corjuem Fort.The Corjuem Fort was protected by the Portuguese from the Marathas, Bhonsles and the Rane Rajputs in .....
", Heritage,6,3.9,1174,2, Panjim Kad
TD-32,Church Of Our Lady Of Rosary,"from Panjim Kadamba Bus Stand, 49 km from Vasco Da Gama Railway Station and 12 km from Mapusa, Corjuem Fort is a fortress situated 4 km from Aldona on the island of Corjuem in North Goa.Corjuem Fort is also known as Khorjuem Fort. It is smaller than the other forts in Goa, but it gives a good view of the surrounding river and land. According to late Father Moreno de Souza the island name originates from Khor as in khorik which means deep or lower and Zunvem which means island.The Corjuem Fort was constructed in the year 1551. The fort is a relatively small fort and is square shaped. The walls are wide and have numerous gun ports and murder holes. At each corner of the fort is a ramp like stair that leads to the ramparts. The Fort has a well and a three room living quarters. The chapel of St. Anthony was earlier known to have been in the Corjuem Fort.The Corjuem Fort was protected by the Portuguese from the Marathas, Bhonsles and the Rane Rajputs in .....
", Heritage,26,4.28,1292,2, Panjim Kad
