Place_id,Title,Description,Category,Distance (Km.),Rating,Expense (Per Head in Rs.),n_days,Boarding_pt
TD-38,Lakkar Bazaar," from Shimla Railway Station and 2.5 km from Shimla Old Bus Stand, Himalayan Bird Park is also known as Himalayan Aviary is situated at an altitude of 2210 m above sea level, near Vice Regal Lodge, Shimla. It is a famous among Shimla places to visit, especially for bird lovers.The park is a wonderful place for bird watchers and nature lovers. The park is blessed with natural beauty and different types of plants and trees. The Himalayan Bird Park boasts of an impressive variety of birds from the Himalayan region such as the Himalayan Monal, peafowls, pheasants and peacocks. The large collection of birds including rare species attracts many nature and bird lovers. It is a wonderful place contains wide variety of birds which are exclusive in this region and that one would not find them anywhere else. The summers are the ideal time to visit the park as the temperatures here never exceed above 25°C. Winters are cold and the place fully gets covered with .....
", Wildlife,34,4.86,1172,2, from Shimla Ra
TD-39,Kamna Devi Temple,"rom Shimla Railway Station and 5 km from Shimla Old Bus Stand, Image Art Gallery or Photo Art Gallery is located in the scenic location of Potter's Hill, Shimla.The gallery is located near the summer hill in a beautiful preserved jungle. It is a popular tourist attraction of Shimla. The gallery is a famous place where the beauty, culture, flora and fauna of Himachal Pradesh can be explored. The gallery exhibits 20,000 photographs of the state taken by the famed photographer Inder Pal. The gallery also includes amazing photos of the heritage and historical buildings of the state. The theme of the photographs on display varies from nature to wildlife and travel to fine art. Some of the highlighting works are Bhimakali Temple Shimla, Christ Church, Vice Regal Lodge and Chandratal Lake Shimla.Tourists can take photographs inside the gallery but use of flash is strictly prohibited. Timings: 9 am - 5 pm on Weekdays and 9 am - 6:30 pm on .....
", Museum,62,4.4,1218,1,rom Shimla Rail
TD-40,Sankat Mochan Temple,"from Shimla & 76 km from Kufri, Jubbal is a hill town located on the banks of the River Pabbar in Himachal Pradesh at an altitude of 1901 m above sea level. It is famous for apple orchards and the Jubbal Palace. Jubbal is one of the wellknown Places to visit in Himachal.The princely state of Jubbal was founded in 1800. The place offers a panoramic view of the natural landscape. It was occupied by Nepal from 1803 to 1815 and by the British from 1832 to 1840. The rulers who belonged to the Rathore clan took the title of Rana. The last ruler Rana Baghat Chandra took the title of Raja in 1918. Jubbal was founded by King Karam Chand and was merged with the Indian Territory on the 15th of April, 1948 during the reign of King Digvijay Singh.Jubbal State had an area of 288 square miles and was famous for its dense forests of 'deodar' trees. The hill station has managed to keep alive its princely elegance through .....
", Heritage,42,4.05,906,2, Shimla &
TD-41,Sidh Baba Ka Mandir," from Shimla & 76 km from Kufri, Jubbal Palace is among the most prominent places to see in Jubbal. The Palace situated at an altitude of 7000 ft above sea level is one of the popular heritage sites in Himachal state. Designed by a French architect in 1930, the Palace architecture is a blend of Chinese, Indian and European styles. The Jubbal Palace is colored in cream hue and is admired with sloping roofs and red chimneys. The lower portion of the Palace known as Rana's abode consists of sandstone and is noteworthy for the vast stacks of deodar timber used in its structure. The modern wing of the Palace has an Indo-European design and feel with convoluted wooden ceilings and the works. The deodar wood from the surrounding forest was used for the construction of the Palace structures. Another beautiful aspect is the stunning display of the collection of ancient guns used by the royal families of Jubbal. In the interiors, visitors will find intricately carved .....
", Heritage,23,4.05,808,2, from Shimla & 
TD-42,Kharapathar," from Shimla & 76 km from Kufri, Jubbal Palace is among the most prominent places to see in Jubbal. The Palace situated at an altitude of 7000 ft above sea level is one of the popular heritage sites in Himachal state. Designed by a French architect in 1930, the Palace architecture is a blend of Chinese, Indian and European styles. The Jubbal Palace is colored in cream hue and is admired with sloping roofs and red chimneys. The lower portion of the Palace known as Rana's abode consists of sandstone and is noteworthy for the vast stacks of deodar timber used in its structure. The modern wing of the Palace has an Indo-European design and feel with convoluted wooden ceilings and the works. The deodar wood from the surrounding forest was used for the construction of the Palace structures. Another beautiful aspect is the stunning display of the collection of ancient guns used by the royal families of Jubbal. In the interiors, visitors will find intricately carved .....
", Heritage,34,4.65,1085,2, from Shimla & 
TD-43,Gurkha Fort - Subathu,"rom Shimla Railway Station and 1 km from Shimla Old Bus Stand, Scandal Point is located to the western edge of Shimla where The Ridge and Mall Road converge. The spot is considered to be the highest point of the Mall area.According to the history Bhupinder Singh, the Maharaja of Patiala fell in love with the daughter of the viceroy. It is believed that the king and viceroy's daughter eloped from this point way back in 1892. Therefore, he was banned from entering Shimla. Later on, he founded the new summer capital of Chail for himself. The intersection between the Mall and the Ridge from where they eloped was named Scandal Point.The most observable feature of this place is a statue of Indian freedom fighter Lal Lajpat Rai. Scotland Church is also one of the attractions of this place. The famous Alfa restaurant having some mouthwatering Indian food as well as western food, the picturesque view of the valley and the surrounding milky White Mountain peaks .....
", Heritage,72,4.64,1048,2,rom Shimla Rail
TD-44,Narkanda,"from Shimla and 1.5 km from Solan Railway Station, Shoolini Devi Temple is one of the famous temples located in Solan.The Shoolini temple is dedicated to Goddess Shoolini Mata an incarnation of Goddess Durga. The town of Solan was named after the Shoolini Devi. Shoolini Mata Temple is one of the prime attractions of Solan. The temple is said to be built on the remains of an older temple believed to precede the town of Solan. The shrine is surrounded by wide views of beautiful landscapes thus creating a magical environment for devotees. The temple looks beautiful in the night when it is completely illuminated and is crowded on holidays and festivals.Shoolini Devi Temple is famous for the annual Shoolini Utsav celebrated on the last week of June every year. The festival and fair which lasts for 3 days attracts thousands of tourists and devotees from the state. Also known as Solan Fair, the highlight of Shoolini Devi Utsav at Solan are dancing, singing .....
", Pilgrimage,15,4.76,1250,1, Shimla and
TD-45,Naldehra,"rom Shimla Railway Station, 4.5 km from Shimla Old Bus Stand and 1 km from Summer Hill Railway Station, Summer Hill is a small town on the outskirts of Shimla. It is a well know sightseeing place in Shimla.The Summer Hill is an extremely beautiful tourist spot situated at an altitude of 1283 m above sea level. It is located on the way of Shimla to Kalka and is part of the seven-hill cluster.The famous Georgian Mansion of Raj Kumari Amrit Kaur is located here. Once, Mahatma Gandhi during his visit to Himachal Pradesh University stayed at this Georgian House which stands adorned with its remarkable architecture. The Summer Hill is a perfect place for taking a leisurely walk amidst the tranquility of Mother Nature. The Summer Hill is situated in between groups of green hilly trees like the pine and deodar. The splendid view of the snow covered mountain terrains is simply unforgettable. The Summer Hill of Shimla is also known as the Potter's Hill as .....
", Nature,55,4.83,944,2,rom Shimla Rail
TD-46,,"from Shimla and 33.5 km from Solan, Kuthar Fort is located in Solan district of Himachal Pradesh. Kuthar Fort is about 800 years old and it is one of the main places to visit near Solan. Kuthar Fort was originally built by the Gurkha Kings 800 years ago when they ruled over this part of the land. Some portions of the fort are 80 years old. Sprawling over an expanse of 52.8 sq km, this fort features beautiful gardens, fresh-water springs and ancient temples within the complex. Fresh water springs flowing within the fort are a rare sight that every visitor admires. You can also visit several scenic attractions like Kunihar, the Gurkha fort of Subathu and the hill station of Kasauli.Situated at an altitude of about 1300 m, the Kuthar fort is set at the hilltop of the Kuthar Mountains and commands a magnificent view of the snow-capped peaks of Shimla, Subathu fort and a wide range of Himalayas. The fort exhibits impressive Rajasthani architecture and is .....
", Heritage,44,4.9,974,1, Shimla and
TD-1,Ooty Lake & Boat Club,"rom Ooty Bus Station & Railway Station, Ooty Lake is an artificial lake situated in the beautiful hill station of Ooty. It is one of the most visited tourist places in Ooty and also one of the popular places to represent Ooty Tourism. It is also one of the top attractions you must include in Ooty packages.Ooty Lake was built by John Sullivan in 1824 AD, the then Collector of Coimbatore. Covers an area of 65 acres with an average depth of 40 feet, the lake is fed by the mountain streams in the Ooty valley. The lake was originally intended to be used for fishing with ferries being used to travel across the lake. It gradually shrunk from its original size giving place to the current bus stand race course, and the lake park.The lake is surrounded by groves of Eucalyptus trees with a railway line running along one shore. Situated amidst beautiful valleys, Ooty .....
", Backwaters,52,3.62,1042,1,rom Ooty Bus St
TD-2,Botanical Gardens,"rom Ooty Bus Station & Railway Station, Ooty Lake is an artificial lake situated in the beautiful hill station of Ooty. It is one of the most visited tourist places in Ooty and also one of the popular places to represent Ooty Tourism. It is also one of the top attractions you must include in Ooty packages.Ooty Lake was built by John Sullivan in 1824 AD, the then Collector of Coimbatore. Covers an area of 65 acres with an average depth of 40 feet, the lake is fed by the mountain streams in the Ooty valley. The lake was originally intended to be used for fishing with ferries being used to travel across the lake. It gradually shrunk from its original size giving place to the current bus stand race course, and the lake park.The lake is surrounded by groves of Eucalyptus trees with a railway line running along one shore. Situated amidst beautiful valleys, Ooty .....
", Backwaters,68,3.53,1049,2,rom Ooty Bus St
TD-3,Dodabetta Peak,"rom Ooty Bus Station & Railway Station and 4 km from Ooty Lake, Ooty Botanical Gardens is a beautiful garden situated on the foothills of Dodabetta Peak in Ooty. Maintained by Tamil Nadu Horticulture Department, Ooty Botanical Gardens is one of the top places to visit in Ooty and also one of the best botanical gardens in India.The Botanical Gardens in Udhagamandalam was laid out in 1847 AD. It was designed by the architect William Graham McIvor under the supervision of George Hay, 8th Marquess of Tweeddale, the then Governor of Madras. The original purpose of the Botanical Gardens was to promote and study the various flora in and around Nilgiris. Now, it is open to the public as a park that can be enjoyed by visitors. The garden spreads over an area of 22 hectares with more than 650 species of flowers and trees. The .....
", Park,40,4.01,891,2,rom Ooty Bus St
TD-4,Pykara Falls,"rom Ooty, Doddabetta is a mountain peak situated on the Ooty - Kotagiri Road in the Nilgiris district of Tamilnadu. Literally means Big Mountain, Doddabetta is the highest point in Nilgiri Mountains and also one of the popular places to visit in Ooty. It is among prime place to visit on a Ooty trip.Situated at an altitude of 2623 m, Doddabetta is regarded as one of the highest peaks in South India, which lies at the junction of the Western and Eastern Ghats. The area surrounding Doddabetta is mostly forested. Sholas cover the hollows of its slopes. Tall rhododendron trees, flowering sub-alpine shrubs and herbs are common, even very near the peak. One can have a magnificent panoramic view of the landscape, beautiful valley, plains of Coimbatore and the flat highlands of Mysore from the peak.The Tamil Nadu Tourism Development Corporation .....
", Nature,65,3.76,1009,2,rom Ooty Dodda
TD-5,Mudumalai Wildlife Sanctuary,"rom Pykara Lake and 23 km from Ooty Bus Stand, Pykara Falls is a majestic waterfalls situated on Ooty - Mysore road in Ooty, Tamil Nadu. This is one of the best waterfalls near Bangalore and also one of the most popular Ooty tourist places. It is another popular attraction not to miss in a Ooty tour package.Pykara Falls is formed by Pykara River on the downstream of the Pykara Dam. The falls drops down into two sections with height of 55 m and 61 m through multiple layers on the rocky bed providing a unique beauty to the stream. The waterfall amidst the dense forest is a treat to watch. It is one of the must visit places for honeymoon couples and nature lovers during their Ooty trip. During rainy season, the waterfall is in .....
", Waterfall,49,3.35,989,2,rom Pykara Lake
TD-6,Wenlock Downs,"from Bandipur National Park, 37 km from Ooty, and 92 km from Mysore, Mudumalai Wildlife Sanctuary or Mudumalai National Park is located at the foothills of the Nilgiri hills in the state of Tamil Nadu. It is one of the finest and most attractive wildlife sanctuaries in India and also one of the top places to visit in Ooty.Mudumalai is the first sanctuary in South India set up in 1940 and was declared as a National Park in 1990. In April 2007, the Tamil Nadu state government declared Mudumalai to be a tiger reserve. The sanctuary is situated on Karnataka-Kerala border adjacent to Bandipur National Park of Karnataka and Wayanad (Muthanga) Wildlife Sanctuary of Kerala. At an altitude of .....
", Wildlife,21,4.49,665,1, Bandipur N
TD-7,Kamaraj Sagar / Sandynalla Reservoir & Pine Forest,"from Bandipur National Park, 37 km from Ooty, and 92 km from Mysore, Mudumalai Wildlife Sanctuary or Mudumalai National Park is located at the foothills of the Nilgiri hills in the state of Tamil Nadu. It is one of the finest and most attractive wildlife sanctuaries in India and also one of the top places to visit in Ooty.Mudumalai is the first sanctuary in South India set up in 1940 and was declared as a National Park in 1990. In April 2007, the Tamil Nadu state government declared Mudumalai to be a tiger reserve. The sanctuary is situated on Karnataka-Kerala border adjacent to Bandipur National Park of Karnataka and Wayanad (Muthanga) Wildlife Sanctuary of Kerala. At an altitude of .....
", Wildlife,71,3.87,870,1, Bandipur N
TD-8,Pykara Dam & Reservoir,"from Ooty, Wenlock Downs is a vast expanse of grassy meadow located on the way to Pykara in Ooty, Tamilnadu. It is one of the most scenic places in Ooty and also one of the best Ooty tourist places. Along with Ooty Lake, this place is most commonly represented for Ooty Tourism.Wenlock Downs is a spectacular meadow named after Sir Arthur Lawley's sibling Beilby Lawley, third Baron Wenlock. The downs spread majestically across 20,000 acres of rolling lands that seems to be stretching endlessly. The entire place is covered with Shola forest. More popularly known as the Shooting Point, Wenlock Downs has two popular movie filming points known as Sixth Mile and Ninth Mile named so because of they are located at 6 miles and 9 miles away from Ooty.The extensive grassland of .....
", Nature,41,4.29,765,1, Ooty Wenl
TD-9,Emerald Lake,"rom Ooty Bus Station, Kamraj Sagar Dam, also known as the Sandynalla Reservoir, is a very quiet and scenic dam situated on the slopes of the Wenlock Downs in Ooty. It is one of the top Ooty tourist places and also a must include in every Ooty Tour Package.The dam, built on the Kamrajar Lake, is spread over 400 acres and is situated on the way to Wenlock Downs & Pykara. The dam is a monsoon fed water body and measures about 6 km in length. The dam and the serene location make it a heavenly place and a favorite haunt for the nature lovers. It is also a popular destination with honeymoon couples because of its picturesque natural beauty. It is a popular shooting location in Ooty.There are several walking trails around the lake and visitors can also explore several tourist places .....
", Backwaters,42,4.16,1125,2,rom Ooty Bus St
TD-10,Rose Garden,"from Ooty, Pykara Lake is a placid lake situated on Ooty - Mysore road in Tamilnadu. Pykara Lake & Dam is one of the best places to visit in Ooty and an ideal place to experience beautiful boat ride.Pykara Dam built on Pykara River amidst dense forest is a beautiful destination offering breathtaking scenery. Pykara is the largest river in Nilgiris district. Pykara Lake is a blessed lake for the Todas, the local tribe of Nilgiris. This is the best place to relax and admire the beauty of nature. The dam is near the main Ooty - Gudalur road and includes a power station. Often referred as one of the oldest power plants in South India, the Pykara Power Station still functions and generating about 60 megawatts electricity. It was declared as a heritage plant in 1997, triggered the establishment of more hydro-electric power stations in the state. .....
", Backwaters,51,4.17,891,2, Ooty Pyka
TD-11,Wax World Museum,"from Ooty and 27 km from Coonoor, Emerald Lake, a serene lake with emerald blue waters, is located near Emerald village in the Nilgiris district of Tamil Nadu. Situated amidst dense forests, it is one of the top Ooty tourist places. The lake is part of the Silent Valley National Park situated on the way to Avalanche village.The blue waters of Emerald Lake surrounded by lush green meadows and forest is simply mesmerizing. The water is crystal clear and of course cold. This is a great place to enjoy the day with breathtaking views of the slopes of Nilgiris. Emerald Lake is also a haven for a variety of birds. It is a mini paradise for bird lovers and ornithologists as they get to see and study a number of native birds. It is also notable for the scenic sun rise and sun set views near the lake. The Tea gardens is a great spot to spend some time as it gives a memorable experience. Trekking .....
", Backwaters,30,3.87,637,2, Ooty and
TD-12,Avalanche Lake / Sanctuary,"from Ooty and 27 km from Coonoor, Emerald Lake, a serene lake with emerald blue waters, is located near Emerald village in the Nilgiris district of Tamil Nadu. Situated amidst dense forests, it is one of the top Ooty tourist places. The lake is part of the Silent Valley National Park situated on the way to Avalanche village.The blue waters of Emerald Lake surrounded by lush green meadows and forest is simply mesmerizing. The water is crystal clear and of course cold. This is a great place to enjoy the day with breathtaking views of the slopes of Nilgiris. Emerald Lake is also a haven for a variety of birds. It is a mini paradise for bird lovers and ornithologists as they get to see and study a number of native birds. It is also notable for the scenic sun rise and sun set views near the lake. The Tea gardens is a great spot to spend some time as it gives a memorable experience. Trekking .....
", Backwaters,68,3.91,1198,2, Ooty and
TD-13,Ketti Valley Viewpoint,"rom Ooty Bus Station & Railway Station and 3.5 km from Ooty Lake, the Government Rose Garden is a beautiful garden situated near Charring Cross in the beautiful hill station of Ooty. Formerly known as the Jayalalitha Rose Garden or Centenary Rose Park, the Rose Garden is one of the largest rose gardens in India and also one of the popular Ooty tourist places.The Rose Garden was established in 1995 to commemorate the centenary of Ooty flower show. It is situated at an altitude of 2200 m on the slopes of the Elk Hill in Vijayanagaram area of Ooty town. This garden consists of five terraces in an area of 10 acres and has more than 2800 variety of roses. This garden has been beautifully laid out in terraces with rose tunnels, pergolas and bowers with rose creepers. This garden is maintained by the Tamil Nadu Horticulture Department. .....
", Park,22,3.8,954,2,rom Ooty Bus St
TD-14,Adam's Fountain,"rom Ooty Railway Station and 2 km from Ooty Botanical Gardens, Wax World Museum is housed at a prominent 130 year old Colonial Mansion in Ooty. The Wax World Museum in Ooty is a great alternative to sightseeing mountains and natural valleys of Ooty and also one of the top places of interest in Ooty.This Wax World Museum was conceptualized and initiated by Shreeji Bhaskaran, an IT professional and business man, who dreamt of having the first wax museum in India. This museum was inaugurated by Sri. Santosh K. Mishra, Collector, Nilgiris district in March 2007.The Wax World Museum in Ooty houses exquisite wax statues of Indian Freedom Fighters and Political Leaders such as the world renowned Mahatma Gandhi, Gopal Krishna Gokhale and Bal Gangadhar Tilak amongst the many others. The Wax Museum also displays stunning wax replicas of social figures such as Mother Teresa and Dr. A.P.J. .....
", Museum,49,3.5,805,2,rom Ooty Railwa
TD-15,Kandal Cross,"rom Emerald Lake, 23 km from Ooty & 33 km from Coonoor, Avalanche Lake is beautiful lake situated at Avalanche village in the Nilgiris district of Tamil Nadu. It is a popular eco- tourism spot and also one of the best places to visit in Ooty.Avalanche Lake is a mesmerizing lake formed naturally in the year 1823 AD due to a massive landslide (Avalanche). Surrounded by a rolling landscape with blooming flowers and rhododendrons, the lake is a heaven for nature lovers, as small waterfalls falling down from the encircling mountains creates a picture perfect ambience. This lake is the major source of water supply for the Kundah Hydro Power stations.The journey from Ooty to Avalanche takes one to a picturesque spot centered on a lake. The Avalanche Dam creates Upper Bhavani Lake beyond Emerald Lake. This lake is mostly visited after .....
", Backwaters,17,4.36,960,1,rom Emerald Lak
TD-16,Raj Bhawan,"rom Ooty and 12.5 km from Coonoor, Ketti Valley View Point is a popular vantage point situated on Ooty - Coonoor Road in Nilgiris district of Tamilnadu. It is one the most beautiful sightseeing places in Ooty and also one of the top places to experince Ooty Tourism.As the name suggests, the view point provides a panoramic view of the Ketti Valley, the largest valley in the Nilgiris, and its beautiful surroundings. Ketti Valley is home to several tribes, such as Todas and Badagas. There are over 14 villages in this valley that belong to the tribes of Badagas. These tribal people are experts in cultivating fresh vegetables and fruits in the valley. Also known as Switzerland of Nilgiris, the Ketti Valley is a heaven for nature lovers and photographers. The view of Ketti from the viewpoint is majestic and often compared .....
", Nature,25,4.14,583,2,rom Ooty and 12
TD-17,Kalhatty Falls,"rom Ooty and 12.5 km from Coonoor, Ketti Valley View Point is a popular vantage point situated on Ooty - Coonoor Road in Nilgiris district of Tamilnadu. It is one the most beautiful sightseeing places in Ooty and also one of the top places to experince Ooty Tourism.As the name suggests, the view point provides a panoramic view of the Ketti Valley, the largest valley in the Nilgiris, and its beautiful surroundings. Ketti Valley is home to several tribes, such as Todas and Badagas. There are over 14 villages in this valley that belong to the tribes of Badagas. These tribal people are experts in cultivating fresh vegetables and fruits in the valley. Also known as Switzerland of Nilgiris, the Ketti Valley is a heaven for nature lovers and photographers. The view of Ketti from the viewpoint is majestic and often compared .....
", Nature,68,4.3,813,2,rom Ooty and 12
TD-18,Kotagiri,"from Ooty Bus Station & Railway Station, Adam's Fountain in the Charing Cross junction is built in 1886 in the memory of Governor who spent his last days in Ooty. It is situated at a distance of 3.5 km from Ooty Lake.This fountain is built with public subscription and total cost was about Rupees 14,000. It was initially installed infront of the Collector's office. Due to insufficient water suppy at it's previous position, it has been moved to the current position in 1998.
", Miscellaneous,24,3.54,619,2, Ooty Bus
TD-19,"Wellington, Near Coonoor","from Ooty Bus Station & Railway Station, Kandal Cross is a holy shrine of Roman Catholics situated at a distance of 2 km from Ooty Lake. The Catholics of the Nilgiri region call it as the 'Calvary of Tamil Nadu'.Kandal Cross is a shrine which is considered very holy and is referred to as the Jerusalem of the East. Pilgrims and devotees flock the region on every Fridays to attend the special Novena Prayers and Holy Masses organized at Kandal Cross. The Kandal Cross in Ooty has a relic of the true cross, brought to the church by a delegate of Apostles. It is considered very holy by the Roman Catholics. They believe that it showers heavenly blessings to the pilgrims and tourists who visit the shrine. Every year on 3rd of May a grand feast is organized by the authorities of the church and pilgrims from far off places come here to receive the blessings.
", Miscellaneous,43,3.89,992,1, Ooty Bus
TD-20,Coonoor,"from Ooty Bus Station & Railway Station (1 Km from Botanical Garden), Government House (Raj Bhavan) is built in 1877 by the Duke of Buckingham when he was the Governor of Madras. Built in an area of 87 acres, this cream-coloured mansion, overlooking the Botanical Gardens stands a silent reminder of the grandeur that it had seen in the days of the Raj. It was visited by the Governors of Madras during summar to escape from the hot sultry weather of Madras. A ballroom was added by Sir Arthur Havelock in 1900. The entire building was electrified in 1904.
", Heritage,62,4.48,963,2, Ooty Bus
TD-21,"Law's Falls, Near Coonoor","from Ooty, Kalhatty Falls is an attractive waterfall situated on the Ooty - Mysore Road or Sigur Ghat Road. Also known as the Kalahasti Falls, it is one of the top places to visit in Ooty and also one of the best waterfalls in Ooty.Situated on the slopes of Kalhatti Mountain, the Kalhatty Falls cascades down from a height of 120+ feet and is considered to be an ideal destination for trekking. It is situated at an average height of around 400 feet in the Sigur Plateau of Tamil Nadu. The Kalhatty-Masinagudi slope is rich in wildlife such as Panthers, Bisons, Wild Buffaloes, Wild Dogs, Spotted Deers, Sambars and different types of hill birds. The falls are accessible from main road through a private tea estate. There is a viewpoint that offers a far view of the falls. One can walk down through a narrow path for 15 minutes (one way) from viewpoint to take a closer view & reach .....
", Waterfall,25,4.05,898,2, Ooty Kalh
TD-22,"Catherine Falls, Near Coonoor","from Ooty, Kalhatty Falls is an attractive waterfall situated on the Ooty - Mysore Road or Sigur Ghat Road. Also known as the Kalahasti Falls, it is one of the top places to visit in Ooty and also one of the best waterfalls in Ooty.Situated on the slopes of Kalhatti Mountain, the Kalhatty Falls cascades down from a height of 120+ feet and is considered to be an ideal destination for trekking. It is situated at an average height of around 400 feet in the Sigur Plateau of Tamil Nadu. The Kalhatty-Masinagudi slope is rich in wildlife such as Panthers, Bisons, Wild Buffaloes, Wild Dogs, Spotted Deers, Sambars and different types of hill birds. The falls are accessible from main road through a private tea estate. There is a viewpoint that offers a far view of the falls. One can walk down through a narrow path for 15 minutes (one way) from viewpoint to take a closer view & reach .....
", Waterfall,72,4.08,579,1, Ooty Kalh
TD-23,Tea Factory & Museum,"from Ooty, 20 km from Coonoor, 72 km from Coimbatore & 544 km from Chennai, Kotagiri is a small Hill Station in Nilgiris district of Tamilnadu and is one of the top places to visit in Ooty. It is situated at an altitude of 1793 m. This the oldest and the third largest hill stations in the Nilgiris after Ooty and Coonoor. The name Kotagiri literally means mountains of the Kotas and refers to the Kota tribe who lived here in the past. It is one of the top attractions you must include in Ooty trip.Kotagiri was the first British settlement in the Nilgiris and preferred summer retreat, till a road was built from Mettupalayam to Coonoor. The region was discovered by two civil servants of the Madras government in pursuit of outlaws. They called the .....
", Hill Station,68,3.43,684,2, Ooty 20
TD-24,,"from Coonoor & 16 kms from Ooty, Wellington is a small and peaceful town in Nilgirs. It is one of the most beautiful places to visit in Coonoor.Wellington is a military town with rows of barracks. It is the headquarters of the Madras Regimental Centre and also home for the Defence Staff College.There are few accommodation options available here. Distance (From Ooty):  16 KmsTrip Duration (From Ooty - Including Travel):  2-3 Hours.....
", Hill Station,66,3.75,902,2, Coonoor &
TD-1,Tirumala,"from Tirupati, 87 km from Chittoor, 435 km from Vijayawada, 574 km from Hyderabad, 785 km from Vizag, 155 km from Chennai and 271 km from Bangalore, Tirumala, located in the Chittoor district of Andhra Pradesh, is one of the most famous pilgrimage centers in India and also one of the top places to experince Andhra Pradesh tourism. Tirumala is commonly referred as Tirupati by devotees, but they are 22 km apart and the sacred Balaji Temple is situated in Tirumala.Tirumala, adobe of Sri Venkateswara (also known as Balaji - an incarnation of Lord Vishnu) is one of the most celebrated pilgrimage centers in India and it attracts millions of devotees every year. The Tirumala Temple is situated atop the Tirumala Hills which consists of seven peaks known as Sapthagiri at an altitude of 3,200 ..... Distance (From Tirupati):  20 KmsTrip Duration (From Tirupati - Including Travel):  1-2 Days.....
", Pilgrimage,51,4.07,572,2, Tirupati 
TD-2,Govindaraja Swami Temple,"from Tirupati, 87 km from Chittoor, 435 km from Vijayawada, 574 km from Hyderabad, 785 km from Vizag, 155 km from Chennai and 271 km from Bangalore, Tirumala, located in the Chittoor district of Andhra Pradesh, is one of the most famous pilgrimage centers in India and also one of the top places to experince Andhra Pradesh tourism. Tirumala is commonly referred as Tirupati by devotees, but they are 22 km apart and the sacred Balaji Temple is situated in Tirumala.Tirumala, adobe of Sri Venkateswara (also known as Balaji - an incarnation of Lord Vishnu) is one of the most celebrated pilgrimage centers in India and it attracts millions of devotees every year. The Tirumala Temple is situated atop the Tirumala Hills which consists of seven peaks known as Sapthagiri at an altitude of 3,200 ..... Distance (From Tirupati):  20 KmsTrip Duration (From Tirupati - Including Travel):  1-2 Days.....
", Pilgrimage,56,4.1,994,1, Tirupati 
TD-3,Kapila Theertham,"rom Tirupati Railway Station & 22 km from Tirumala Tirupati Balaji Temple, Sri Govindaraja Swami Temple is one of the important temples in Tirupati, located in the heart of the city. It is one of the best places to visit in Tirupati city.The original temple had Sri Parthasarathi as the main deity. Sri Ramanuja added the Sri Govindaraja deity in 1130 AD. Yadavaraya Dynasty made several gifts for decoration of the chariot and carrying necessary repairs of the temple. The temple came in for greater importance in 1506 AD during the rule of Vijayanagara Dynasty and from then onwards different rulers in a different way developed the temple.This famous temple in Tirupathi is a remarkable achievement of the ancient south Indian architecture. It has an impressive outer gopura and an inner gopura. The inner most gopura is the earliest one, dating from the 14th century and has carvings that depict scenes from Ramayana and Lord Krishna's life. The temple has two .....
", Pilgrimage,72,4.16,642,2,rom Tirupati Ra
TD-4,Chandragiri,"rom Tirupati Railway Station & 25 km from Tirumala Tirupati Temple of Lord Venkateswara, Kapila Theertham is a famous waterfall situated inside Kapileswara Swamy Temple at the foot of Sheshadri Hills in Tirupati. This is a unique waterfall where the water of mountain streams drop from a height of over 100 feet into a large pond in the temple premises. It is one of the must visit tourist places in Tirupati and a major pilgrimage site in Tirupati city.Kapila Theertham temple is the only Shiva temple in the vicinity of Tirupati. It is also said to be one of the 108 sacred teerthas (springs) on Tirumala hills. The Siva lingam here is made of brass. A huge stone statue of a seated bull Nandhi, greets devotees at the entrance to the temple.According to legend, Saint Kapila Maharishi was said to have lived here, worshipped and meditated in the cave in front of the .....
", Pilgrimage,72,4.0,986,2,rom Tirupati Ra
TD-5,Tiruchanur,"from Tirupati, 33 km from Tirumala Tirupati Balaji Temple, 147 km from Chennai, 238 km from Bangalore & 574 km from Hyderabad, Chandragiri is an ancient town and the seat of Yadavaraya Kings from 11th to 13th centuries and fourth capital of Vijayanagar Dynasty. Chandragiri along with Tirupati is one of the ideal Chennai weekend getaways and a major heritage / historical site in Andhra Pradesh. It is one of the prime Tourist places in Tirupati town.Chandragiri near Tirupati is famous for the historical fort, built in the 11th century. Chandragiri was under the rule of Yadavaraya Dynasty for about three centuries and came into control of Vijayanagar rulers in 1367. It came into prominence during Saluva Narasimha Rayalu. Chandragiri was the 4th capital of Vijayanagar Empire .....
", Heritage,65,4.09,729,1, Tirupati 
TD-6,Srinivasa Mangapuram,"rom Tirupati Railway Station & 27 km from Tirumala Tirupati Balaji Temple, Tiruchanur also called as Alimelumangapuram is famous for Alimelu Manga Temple dedicated to goddess Padmavati, the consort of Lord Venkateswara. It is believed that pilgrimage to Tirumala is incomplete without a visit to Sri Padmavati Ammavari Temple at Tiruchanur.According to ancient scripts, as Lord Venkateswara Temple at Tirumala was not easily accessible, a new temple called Tiruvalan Koil was constructed at Tiruchanur near Tirupathi to house Lord Venkateswara in 8th century by Pallavas. The temple was later dedicated to Padmavati Devi by Yadava Rayas in 12th century.According to the legend, Lord Vishnu showed his reverence towards the sage Bhrigu, even though the sage had insulted Vishnu. In anger, Sri Maha Lakshmi immersed herself for 12 years here in pushkarini the banks of Swarnamukhi River and emerged from it in a Golden .....
", Pilgrimage,44,4.1,1010,2,rom Tirupati Ra
